,loss,set
0,4.098120173197865,train
1,1.1687200230497206,valid
2,1.3493295488060124,train
3,0.6221223154285703,valid
4,1.218168529672606,train
5,0.46854534610254106,valid
6,1.1608878279767727,train
7,0.4538666814809033,valid
8,1.1277579958155788,train
9,0.4522108684868483,valid
10,1.1058410743813194,train
11,0.4402526500119752,valid
12,1.0896279386608503,train
13,0.4401781903807995,valid
14,1.077642860987652,train
15,0.43898880235026655,valid
